관할서명,서센터명,화재구분,접수일시,상황종료일시
조치원소방서,전의119안전센터,기타화재,2014-09-23 18:37,2014-09-23 19:14
세종소방본부,한솔119안전센터,기타화재,2014-09-23 20:10,2014-09-23 22:24
세종소방본부,아름119안전센터,기타화재,2014-08-29 20:09,2014-08-29 23:07
조치원소방서,전의119안전센터,기타화재,2014-11-16 6:03,2014-11-16 6:14
세종소방본부,한솔119안전센터,산불,2014-11-16 13:45,2014-11-16 14:33
세종소방본부,한솔119안전센터,기타화재,2014-11-17 0:23,2014-11-17 2:51
조치원소방서,조치원119안전센터,기타화재,2014-12-01 7:59,2014-12-01 8:43
조치원소방서,조치원119안전센터,기타화재,2014-11-03 14:16,2014-11-03 15:10
세종소방본부,한솔119안전센터,기타화재,2014-11-17 10:51,2014-11-17 12:30
세종소방본부,한솔119안전센터,기타화재,2014-12-01 20:08,2014-12-01 21:38
조치원소방서,전의119안전센터,기타화재,2014-12-01 21:39,2014-12-01 23:04
세종소방본부,아름119안전센터,기타화재,2014-11-05 1:07,2014-11-05 1:40
조치원소방서,전의119안전센터,일반화재(차량),2014-12-01 21:41,2014-12-01 21:47
조치원소방서,조치원119안전센터,기타화재,2014-10-23 14:10,2014-10-23 14:12
조치원소방서,조치원119안전센터,기타화재,2014-10-23 14:04,2014-10-23 14:10
조치원소방서,조치원119안전센터,기타화재,2014-11-05 13:40,2014-11-05 15:49
조치원소방서,전의119안전센터,기타화재,2014-11-19 9:50,2014-11-19 13:50
세종소방본부,아름119안전센터,기타화재,2014-11-19 13:39,2014-11-19 14:36
세종소방본부,한솔119안전센터,기타화재,2014-10-23 15:56,2014-10-23 15:57
세종소방본부,아름119안전센터,일반화재(차량),2014-11-06 7:02,2014-11-06 8:05
조치원소방서,부강119안전센터,기타화재,2014-11-06 9:48,2014-11-06 11:41
조치원소방서,조치원119안전센터,기타화재,2014-11-19 14:15,2014-11-19 15:41
조치원소방서,전의119안전센터,일반화재(차량),2014-11-19 16:50,2014-11-19 21:07
세종소방본부,아름119안전센터,기타화재,2014-11-06 23:00,2014-11-06 23:36
조치원소방서,조치원119안전센터,기타화재,2014-10-25 23:30,2014-10-25 23:56
세종소방본부,아름119안전센터,산불,2014-11-08 15:37,2014-11-08 16:41
조치원소방서,전의119안전센터,기타화재,2014-10-17 11:13,2014-10-17 11:40
조치원소방서,전의119안전센터,기타화재,2014-11-22 13:27,2014-11-22 14:47
세종소방본부,아름119안전센터,기타화재,2014-10-27 15:38,2014-10-27 16:52
조치원소방서,조치원119안전센터,기타화재,2014-12-05 14:06,2014-12-05 16:06
조치원소방서,부강119안전센터,기타화재,2014-11-24 9:02,2014-11-24 9:59
조치원소방서,전의119안전센터,일반화재(주택),2014-10-16 11:39,2014-10-16 12:53
조치원소방서,부강119안전센터,대형화재,2014-10-16 16:45,2014-10-16 23:14
조치원소방서,조치원119안전센터,기타화재,2014-11-11 20:11,2014-11-11 20:44
조치원소방서,전의119안전센터,기타화재,2014-11-12 5:38,2014-11-12 8:27
조치원소방서,전의119안전센터,대형화재,2014-11-12 6:27,2014-11-12 18:25
세종소방본부,아름119안전센터,일반화재(차량),2014-11-12 15:34,2014-11-12 15:53
조치원소방서,조치원119안전센터,기타화재,2014-11-12 17:03,2014-11-12 17:44
조치원소방서,전의119안전센터,기타화재,2014-10-17 20:48,2014-10-17 21:09
조치원소방서,전의119안전센터,기타화재,2014-10-18 10:58,2014-10-18 14:57
세종소방본부,한솔119안전센터,기타화재,2014-10-18 17:05,2014-10-18 18:53
조치원소방서,전의119안전센터,기타화재,2014-11-13 3:48,2014-11-13 7:31
세종소방본부,한솔119안전센터,기타화재,2014-10-19 15:37,2014-10-19 18:44
조치원소방서,조치원119안전센터,기타화재,2014-11-27 23:03,2014-11-27 23:37
조치원소방서,부강119안전센터,기타화재,2014-11-28 10:01,2014-11-28 11:56
조치원소방서,부강119안전센터,기타화재,2014-11-28 11:41,2014-11-28 13:10
세종소방본부,아름119안전센터,산불,2014-10-19 16:30,2014-10-19 18:44
조치원소방서,전의119안전센터,일반화재(주택),2014-11-01 9:50,2014-11-01 9:57
세종소방본부,한솔119안전센터,일반화재(주택),2014-11-14 16:29,2014-11-14 17:34
조치원소방서,부강119안전센터,기타화재,2014-10-21 5:12,2014-10-21 7:43
세종소방본부,아름119안전센터,기타화재,2014-10-21 9:58,2014-10-21 13:28
조치원소방서,부강119안전센터,일반화재(주택),2014-10-21 15:06,2014-10-21 17:02
세종소방본부,한솔119안전센터,기타화재,2014-11-15 17:34,2014-11-15 18:14
조치원소방서,조치원119안전센터,대형화재,2014-12-27 12:23,2014-12-27 13:54
세종소방본부,한솔119안전센터,기타화재,2015-01-10 10:55,2015-01-10 13:15
조치원소방서,조치원119안전센터,기타화재,2015-01-25 0:13,2015-01-25 1:22
세종소방본부,아름119안전센터,기타화재,2015-01-25 0:35,2015-01-25 0:48
세종소방본부,아름119안전센터,기타화재,2015-01-25 7:11,2015-01-25 8:27
조치원소방서,조치원119안전센터,기타화재,2015-01-25 18:06,2015-01-25 18:57
조치원소방서,조치원119안전센터,기타화재,2015-01-25 21:09,2015-01-26 8:22
세종소방본부,한솔119안전센터,기타화재,2015-01-25 22:09,2015-01-26 8:22
세종소방본부,아름119안전센터,기타화재,2015-01-26 7:48,2015-01-26 8:50
조치원소방서,전의119안전센터,기타화재,2015-01-26 14:07,2015-01-26 15:07
세종소방본부,한솔119안전센터,기타화재,2014-12-29 0:41,2014-12-29 4:13
세종소방본부,아름119안전센터,일반화재(차량),2015-01-12 13:51,2015-01-12 14:30
조치원소방서,조치원119안전센터,일반화재(주택),2015-01-12 22:06,2015-01-12 23:15
조치원소방서,전의119안전센터,기타화재,2015-01-27 14:02,2015-01-27 14:26
조치원소방서,부강119안전센터,기타화재,2015-01-13 8:37,2015-01-13 17:13
세종소방본부,한솔119안전센터,기타화재,2015-01-13 11:08,2015-01-13 18:40
조치원소방서,조치원119안전센터,기타화재,2015-01-13 13:53,2015-01-13 18:40
조치원소방서,전의119안전센터,기타화재,2015-01-14 2:26,2015-01-14 3:54
세종소방본부,한솔119안전센터,지하화재,2014-12-16 19:35,2014-12-16 21:24
조치원소방서,조치원119안전센터,기타화재,2014-12-30 14:04,2014-12-30 17:00
세종소방본부,한솔119안전센터,기타화재,2015-01-14 14:12,2015-01-14 17:38
조치원소방서,조치원119안전센터,기타화재,2015-01-14 17:04,2015-01-14 18:16
조치원소방서,부강119안전센터,기타화재,2014-12-17 16:23,2014-12-17 17:58
세종소방본부,아름119안전센터,기타화재,2015-01-14 18:49,2015-01-14 20:13
세종소방본부,아름119안전센터,기타화재,2015-01-14 20:18,2015-01-14 22:30
세종소방본부,한솔119안전센터,기타화재,2015-01-14 22:44,2015-01-14 23:12
조치원소방서,조치원119안전센터,기타화재,2015-01-15 12:52,2015-01-15 13:44
조치원소방서,부강119안전센터,기타화재,2014-12-18 14:22,2014-12-18 15:28
조치원소방서,부강119안전센터,일반화재(주택),2015-01-15 16:46,2015-01-15 18:36
조치원소방서,조치원119안전센터,기타화재,2015-01-31 20:22,2015-01-31 22:16
세종소방본부,아름119안전센터,일반화재(주택),2015-01-16 22:59,2015-01-17 0:08
조치원소방서,조치원119안전센터,기타화재,2015-01-17 0:07,2015-01-17 0:47
조치원소방서,전의119안전센터,기타화재,2015-01-17 10:12,2015-01-17 13:16
조치원소방서,부강119안전센터,기타화재,2015-01-17 19:07,2015-01-17 20:45
조치원소방서,조치원119안전센터,고층화재,2014-12-20 21:03,2014-12-20 22:26
조치원소방서,조치원119안전센터,기타화재,2015-01-03 10:03,2015-01-03 10:06
조치원소방서,조치원119안전센터,기타화재,2015-01-03 10:14,2015-01-03 10:16
세종소방본부,한솔119안전센터,기타화재,2015-01-19 8:51,2015-01-19 10:47
조치원소방서,조치원119안전센터,기타화재,2015-01-20 7:12,2015-01-20 8:31
조치원소방서,부강119안전센터,대형화재,2014-12-08 23:45,2014-12-09 2:58
세종소방본부,한솔119안전센터,기타화재,2015-01-06 11:00,2015-01-06 12:33
조치원소방서,전의119안전센터,일반화재(주택),2014-12-11 1:03,2014-12-11 7:07
조치원소방서,부강119안전센터,기타화재,2014-12-23 21:07,2014-12-23 22:19
세종소방본부,아름119안전센터,기타화재,2015-01-07 16:40,2015-01-07 17:37
조치원소방서,전의119안전센터,일반화재(차량),2015-01-22 8:19,2015-01-22 10:09
세종소방본부,아름119안전센터,기타화재,2014-12-24 13:07,2014-12-24 13:57
조치원소방서,조치원119안전센터,기타화재,2015-01-08 9:56,2015-01-08 10:57
세종소방본부,한솔119안전센터,기타화재,2015-01-22 23:14,2015-01-23 0:55
세종소방본부,아름119안전센터,기타화재,2014-12-12 4:46,2014-12-12 6:02
조치원소방서,조치원119안전센터,일반화재(차량),2015-01-09 0:15,2015-01-09 3:01
세종소방본부,아름119안전센터,기타화재,2015-01-24 6:36,2015-01-24 8:41
조치원소방서,조치원119안전센터,기타화재,2014-12-12 17:54,2014-12-12 18:58
세종소방본부,아름119안전센터,기타화재,2014-12-13 10:33,2014-12-13 15:46
세종소방본부,아름119안전센터,기타화재,2015-02-20 20:45,2015-02-20 22:17
조치원소방서,부강119안전센터,기타화재,2015-03-07 6:33,2015-03-07 9:12
조치원소방서,전의119안전센터,기타화재,2015-03-07 8:49,2015-03-07 12:59
조치원소방서,부강119안전센터,기타화재,2015-02-21 17:54,2015-02-22 2:25
세종소방본부,아름119안전센터,산불,2015-03-07 10:20,2015-03-07 12:59
조치원소방서,부강119안전센터,기타화재,2015-03-07 15:07,2015-03-07 17:40
조치원소방서,부강119안전센터,일반화재(주택),2015-03-07 15:28,2015-03-07 17:19
조치원소방서,조치원119안전센터,산불,2015-03-07 15:24,2015-03-07 16:41
세종소방본부,한솔119안전센터,기타화재,2015-03-07 16:02,2015-03-07 17:06
세종소방본부,아름119안전센터,기타화재,2015-03-07 17:18,2015-03-07 17:40
세종소방본부,한솔119안전센터,기타화재,2015-03-07 16:27,2015-03-07 17:23
조치원소방서,조치원119안전센터,기타화재,2015-03-07 19:33,2015-03-07 20:03
조치원소방서,조치원119안전센터,기타화재,2015-03-08 5:43,2015-03-08 6:03
세종소방본부,아름119안전센터,산불,2015-03-20 10:20,2015-03-20 12:41
조치원소방서,부강119안전센터,기타화재,2015-03-20 14:23,2015-03-20 16:59
조치원소방서,조치원119안전센터,일반화재(차량),2015-03-20 16:32,2015-03-20 18:48
조치원소방서,전의119안전센터,산불,2015-03-08 10:00,2015-03-08 14:11
조치원소방서,전의119안전센터,기타화재,2015-03-08 13:51,2015-03-08 17:47
세종소방본부,아름119안전센터,기타화재,2015-03-08 15:46,2015-03-08 17:48
세종소방본부,아름119안전센터,기타화재,2015-03-08 17:10,2015-03-08 20:41
세종소방본부,아름119안전센터,기타화재,2015-03-08 21:41,2015-03-08 22:30
조치원소방서,전의119안전센터,기타화재,2015-03-21 6:49,2015-03-21 7:20
세종소방본부,아름119안전센터,산불,2015-03-21 13:22,2015-03-21 17:14
세종소방본부,아름119안전센터,기타화재,2015-02-09 10:17,2015-02-09 18:02
세종소방본부,아름119안전센터,기타화재,2015-02-09 10:17,2015-02-09 18:02
조치원소방서,조치원119안전센터,일반화재(주택),2015-02-09 10:53,2015-02-09 18:02
세종소방본부,아름119안전센터,기타화재,2015-02-09 11:09,2015-02-09 18:02
조치원소방서,조치원119안전센터,기타화재,2015-02-09 16:02,2015-02-09 16:44
세종소방본부,한솔119안전센터,고층화재,2015-02-09 20:05,2015-02-10 3:56
조치원소방서,조치원119안전센터,기타화재,2015-02-10 5:48,2015-02-10 9:23
조치원소방서,조치원119안전센터,일반화재(차량),2015-02-10 13:37,2015-02-10 14:51
조치원소방서,부강119안전센터,기타화재,2015-02-24 22:18,2015-02-25 7:38
세종소방본부,한솔119안전센터,기타화재,2015-03-10 8:09,2015-03-10 17:23
세종소방본부,아름119안전센터,기타화재,2015-03-10 11:40,2015-03-10 17:23
조치원소방서,조치원119안전센터,기타화재,2015-03-22 17:54,2015-03-22 18:21
세종소방본부,아름119안전센터,기타화재,2015-03-23 10:17,2015-03-23 13:21
조치원소방서,전의119안전센터,기타화재,2015-02-11 7:49,2015-02-11 9:20
세종소방본부,아름119안전센터,기타화재,2015-02-25 8:14,2015-02-25 18:41
조치원소방서,전의119안전센터,기타화재,2015-03-11 9:56,2015-03-11 11:43
세종소방본부,아름119안전센터,기타화재,2015-03-11 13:48,2015-03-11 14:12
조치원소방서,조치원119안전센터,기타화재,2015-02-25 18:02,2015-02-25 18:04
조치원소방서,부강119안전센터,기타화재,2015-02-26 13:55,2015-02-26 17:42
조치원소방서,부강119안전센터,산불,2015-02-26 14:14,2015-02-26 17:42
조치원소방서,전의119안전센터,기타화재,2015-03-11 19:29,2015-03-11 22:56
세종소방본부,아름119안전센터,기타화재,2015-03-11 20:17,2015-03-11 22:56
세종소방본부,아름119안전센터,산불,2015-03-25 8:13,2015-03-25 9:12
세종소방본부,아름119안전센터,기타화재,2015-03-25 9:39,2015-03-25 12:12
세종소방본부,아름119안전센터,기타화재,2015-03-25 13:48,2015-03-25 17:12
세종소방본부,아름119안전센터,기타화재,2015-02-12 18:24,2015-02-12 19:24
조치원소방서,전의119안전센터,기타화재,2015-02-26 15:14,2015-02-26 18:02
세종소방본부,아름119안전센터,일반화재(주택),2015-03-04 16:21,2015-03-04 22:16
세종소방본부,한솔119안전센터,기타화재,2015-03-25 16:09,2015-03-25 17:12
조치원소방서,부강119안전센터,기타화재,2015-03-25 16:07,2015-03-25 16:40
조치원소방서,조치원119안전센터,기타화재,2015-02-13 10:33,2015-02-13 17:45
세종소방본부,한솔119안전센터,기타화재,2015-03-12 21:07,2015-03-12 22:51
조치원소방서,조치원119안전센터,기타화재,2015-03-13 12:24,2015-03-13 12:51
조치원소방서,전의119안전센터,기타화재,2015-03-24 17:46,2015-03-24 19:25
조치원소방서,전의119안전센터,산불,2015-02-14 11:10,2015-02-14 12:52
세종소방본부,아름119안전센터,기타화재,2015-02-14 16:14,2015-02-14 16:16
조치원소방서,부강119안전센터,기타화재,2015-02-28 16:37,2015-02-28 21:49
세종소방본부,한솔119안전센터,산불,2015-03-14 6:26,2015-03-14 7:16
조치원소방서,전의119안전센터,산불,2015-02-15 14:27,2015-02-15 15:07
세종소방본부,아름119안전센터,산불,2015-02-15 16:34,2015-02-15 19:15
조치원소방서,전의119안전센터,기타화재,2015-02-15 17:48,2015-02-16 8:15
세종소방본부,한솔119안전센터,기타화재,2015-02-15 17:36,2015-02-15 19:16
세종소방본부,아름119안전센터,고층화재,2015-02-15 18:57,2015-02-15 19:15
세종소방본부,한솔119안전센터,기타화재,2015-02-15 17:51,2015-02-15 18:41
세종소방본부,한솔119안전센터,기타화재,2015-02-28 22:51,2015-03-01 2:05
조치원소방서,부강119안전센터,기타화재,2015-03-14 11:15,2015-03-14 16:30
조치원소방서,전의119안전센터,기타화재,2015-03-14 11:56,2015-03-14 16:31
세종소방본부,아름119안전센터,일반화재(차량),2015-03-14 12:25,2015-03-14 16:05
세종소방본부,한솔119안전센터,기타화재,2015-03-14 14:27,2015-03-14 15:17
조치원소방서,전의119안전센터,기타화재,2015-03-14 17:14,2015-03-14 18:05
