"price","model","year","transmission","mileage","fuelType","tax","mpg","engineSize"
25000,"Kuga",2019,"Semi-Auto",4181,"Diesel",145,42.2,2
11150,"Fiesta",2017,"Manual",9919,"Petrol",145,65.7,1
9499,"Fiesta",2017,"Manual",24526,"Petrol",145,65.7,1
24195,"Mondeo",2019,"Semi-Auto",3606,"Diesel",145,47.1,2
5995,"C-MAX",2012,"Manual",49000,"Petrol",160,42.8,1.6
9299,"Mondeo",2015,"Automatic",78798,"Diesel",125,57.7,2
5795,"Focus",2012,"Manual",79094,"Petrol",145,47.9,1.6
16998,"Focus",2016,"Manual",17589,"Petrol",200,41.5,2
16350,"Fiesta",2019,"Semi-Auto",9132,"Petrol",150,48.7,1
16590,"Kuga",2017,"Manual",6419,"Petrol",160,45.6,1.5
17899,"S-MAX",2016,"Automatic",25648,"Petrol",260,35.8,2
12000,"Kuga",2017,"Manual",21750,"Petrol",160,45.6,1.5
11699,"Grand C-MAX",2016,"Automatic",24904,"Diesel",125,56.5,2
9790,"Fiesta",2018,"Manual",20146,"Petrol",145,65.7,1
9688,"Fiesta",2018,"Manual",17157,"Petrol",145,65.7,1
12000,"Fiesta",2019,"Manual",14063,"Petrol",145,60.1,1
10995,"Fiesta",2017,"Manual",16520,"Petrol",145,62.8,1
10500,"Fiesta",2017,"Manual",8965,"Petrol",145,64.2,1.1
14995,"Focus",2019,"Automatic",11000,"Petrol",145,50.4,1
10499,"Fiesta",2017,"Manual",25000,"Petrol",150,65.7,1
14000,"Fiesta",2018,"Manual",4096,"Petrol",145,58.9,1
14600,"Fiesta",2019,"Manual",8346,"Petrol",145,60.1,1
9350,"Fiesta",2017,"Manual",38720,"Petrol",20,62.8,1
10699,"Focus",2016,"Manual",9027,"Petrol",20,60.1,1
16998,"Focus",2017,"Manual",29068,"Diesel",150,67.3,2
17999,"Kuga",2018,"Manual",10957,"Petrol",145,45.6,1.5
9799,"Grand C-MAX",2016,"Automatic",28407,"Diesel",30,58.9,1.5
7999,"Fiesta",2013,"Manual",8527,"Petrol",30,54.3,1.2
11699,"Mondeo",2016,"Automatic",79319,"Diesel",125,57.7,2
14000,"Mondeo",2017,"Manual",19947,"Diesel",145,64.2,2
9640,"Fiesta",2015,"Manual",28088,"Petrol",145,47.9,1.6
9495,"Focus",2015,"Manual",22439,"Petrol",20,60.1,1
17000,"EcoSport",2019,"Manual",12000,"Petrol",145,54.3,1
7290,"C-MAX",2014,"Manual",51168,"Petrol",30,55.4,1
11498,"Fiesta",2019,"Manual",6158,"Petrol",150,48.7,1.1
12999,"EcoSport",2017,"Manual",7453,"Petrol",125,52.3,1
12290,"Focus",2018,"Manual",8067,"Petrol",150,60.1,1
10000,"Fiesta",2018,"Manual",10324,"Petrol",145,64.2,1.1
17499,"Focus",2019,"Manual",13462,"Petrol",145,60.1,1
11999,"Focus",2018,"Manual",14929,"Petrol",145,60.1,1
10000,"Fiesta",2018,"Manual",8932,"Petrol",145,65.7,1
10997,"Fiesta",2017,"Manual",12425,"Petrol",20,62.8,1
15440,"Focus",2019,"Manual",10500,"Petrol",145,60.1,1
7999,"Fiesta",2018,"Manual",30800,"Petrol",145,64.2,1.1
8900,"Fiesta",2017,"Manual",17342,"Petrol",125,54.3,1.2
8494,"Mondeo",2015,"Manual",76215,"Diesel",0,78.5,1.5
11499,"Fiesta",2017,"Automatic",15713,"Petrol",145,57.7,1
16499,"Fiesta",2019,"Manual",7991,"Petrol",150,40.3,1.5
10750,"Fiesta",2017,"Manual",14417,"Petrol",145,62.8,1
7991,"Fiesta",2016,"Manual",48426,"Diesel",0,78.5,1.5
12380,"Focus",2017,"Automatic",24111,"Petrol",145,46.3,1.5
9000,"Focus",2015,"Manual",56369,"Diesel",0,74.3,1.5
8595,"Fiesta",2017,"Manual",27183,"Petrol",0,65.7,1
11410,"Grand Tourneo Connect",2016,"Manual",47548,"Diesel",30,64.2,1.5
17325,"Kuga",2018,"Manual",24451,"Diesel",145,54.3,2
14500,"Fiesta",2019,"Semi-Auto",15325,"Petrol",145,54.3,1
11499,"Fiesta",2018,"Semi-Auto",33846,"Petrol",145,54.3,1
7800,"KA",2017,"Manual",27458,"Petrol",145,57.7,1.2
11998,"Fiesta",2017,"Manual",29124,"Diesel",145,88.3,1.5
7990,"Mondeo",2015,"Manual",80000,"Diesel",20,68.9,2
15495,"Kuga",2017,"Manual",20495,"Diesel",150,60.1,2
11400,"Fiesta",2016,"Manual",18342,"Petrol",145,47.9,1.6
15289,"Focus",2017,"Manual",23815,"Petrol",145,41.5,2
1200,"Mondeo",2007,"Manual",110000,"Diesel",200,47.9,2
20000,"Focus",2019,"Manual",6156,"Diesel",145,57.7,1.5
11000,"Focus",2017,"Manual",21567,"Diesel",145,74.3,1.5
25000,"Kuga",2019,"Automatic",4901,"Diesel",145,42.2,2
9899,"C-MAX",2016,"Manual",28889,"Petrol",30,55.4,1
8991,"Fiesta",2015,"Manual",27035,"Petrol",20,62.8,1
9291,"EcoSport",2017,"Manual",35753,"Diesel",30,64.2,1.5
8100,"Focus",2015,"Manual",37252,"Diesel",20,67.3,1.6
9699,"Fiesta",2017,"Manual",13016,"Petrol",0,65.7,1
11680,"Focus",2018,"Manual",12500,"Petrol",150,60.1,1
13600,"Kuga",2015,"Automatic",34785,"Diesel",145,52.3,2
12420,"EcoSport",2018,"Manual",18602,"Petrol",145,54.3,1
6998,"Fiesta",2015,"Manual",48938,"Diesel",0,78.5,1.5
17595,"Kuga",2017,"Semi-Auto",18066,"Diesel",145,54.3,2
9890,"Fiesta",2018,"Manual",44190,"Petrol",145,56.5,1
21450,"Focus",2019,"Automatic",6501,"Petrol",145,39.2,1.5
11995,"Fiesta",2018,"Manual",7183,"Petrol",145,65.7,1
15700,"Kuga",2016,"Manual",10852,"Diesel",145,54.3,2
16498,"Kuga",2018,"Manual",14779,"Petrol",145,45.6,1.5
10900,"Fiesta",2018,"Manual",9417,"Petrol",145,65.7,1
11970,"C-MAX",2017,"Manual",15952,"Petrol",145,55.4,1
6913,"Fiesta",2013,"Manual",41148,"Petrol",0,65.7,1
3495,"Fiesta",2009,"Manual",87000,"Petrol",150,47.9,1.6
18495,"Kuga",2019,"Manual",11859,"Diesel",145,54.3,1.5
6791,"Fiesta",2015,"Manual",39705,"Petrol",125,54.3,1.2
7660,"Focus",2015,"Manual",45878,"Diesel",0,74.3,1.5
14998,"Kuga",2017,"Manual",15389,"Diesel",30,64.2,1.5
10295,"Focus",2018,"Manual",22711,"Petrol",145,61.4,1
16000,"Fiesta",2019,"Manual",3557,"Petrol",145,55.4,1
20000,"Kuga",2018,"Manual",4987,"Diesel",145,54.3,2
14497,"Focus",2018,"Manual",7255,"Petrol",145,57.7,1
9950,"Fiesta",2018,"Manual",10405,"Petrol",145,64.2,1.1
15200,"Fiesta",2019,"Semi-Auto",9791,"Petrol",145,48.7,1
7991,"Fiesta",2016,"Manual",22099,"Petrol",0,65.7,1
9698,"Focus",2017,"Manual",42148,"Petrol",150,60.1,1
19910,"Focus",2017,"Manual",17434,"Petrol",145,41.5,2
12500,"Focus",2017,"Automatic",17560,"Petrol",145,51.4,1
10990,"Fiesta",2018,"Manual",12493,"Petrol",145,58.9,1
18000,"Kuga",2017,"Manual",18140,"Diesel",145,60.1,2
15299,"Fiesta",2019,"Manual",6553,"Petrol",145,55.4,1
12498,"Focus",2017,"Manual",17998,"Diesel",0,74.3,1.5
14300,"Fiesta",2019,"Manual",6240,"Petrol",145,55.4,1
14985,"Kuga",2017,"Automatic",17731,"Diesel",145,54.3,2
9400,"Fiesta",2018,"Manual",15156,"Petrol",150,64.2,1.1
11000,"Fiesta",2014,"Manual",34922,"Petrol",145,47.9,1.6
12499,"Kuga",2017,"Manual",27611,"Diesel",30,64.2,1.5
10750,"Fiesta",2018,"Manual",15502,"Petrol",145,65.7,1
16350,"Focus",2019,"Automatic",9790,"Petrol",145,50.4,1
5989,"Fiesta",2013,"Manual",54581,"Petrol",30,54.3,1.2
11400,"Fiesta",2018,"Manual",10213,"Petrol",145,65.7,1
5995,"S-MAX",2012,"Semi-Auto",108822,"Diesel",200,47.1,2
11298,"Focus",2017,"Manual",24386,"Diesel",0,74.3,1.5
10170,"Fiesta",2017,"Manual",16092,"Petrol",145,65.7,1
7710,"Fiesta",2017,"Manual",34261,"Diesel",145,78.5,1.5
12995,"Focus",2017,"Automatic",2000,"Petrol",145,51.4,1
10250,"Grand C-MAX",2016,"Semi-Auto",24512,"Diesel",30,58.9,1.5
11291,"Fiesta",2017,"Semi-Auto",19253,"Petrol",0,57.7,1
9699,"Focus",2017,"Manual",23183,"Petrol",145,60.1,1
6690,"Fiesta",2015,"Manual",50437,"Diesel",0,76.4,1.5
15800,"Focus",2018,"Manual",20871,"Diesel",145,67.3,2
16999,"Focus",2019,"Manual",8900,"Petrol",145,60.1,1
13991,"Fiesta",2017,"Manual",14294,"Petrol",145,47.9,1.6
11456,"Fiesta",2018,"Manual",2837,"Petrol",145,65.7,1
14200,"EcoSport",2019,"Manual",11065,"Diesel",145,67.3,1.5
2295,"Focus",2005,"Manual",87530,"Petrol",235,39.8,2
9990,"Fiesta",2018,"Manual",10691,"Petrol",150,64.2,1.1
14795,"Focus",2018,"Manual",15000,"Petrol",145,58.9,1
9550,"Focus",2017,"Manual",28414,"Diesel",0,74.3,1.5
10295,"Fiesta",2017,"Manual",25061,"Petrol",145,65.7,1
16998,"Focus",2019,"Manual",4152,"Petrol",145,60.1,1
14990,"Kuga",2017,"Manual",21730,"Diesel",145,60.1,2
9000,"Fiesta",2017,"Manual",22903,"Petrol",0,65.7,1
15000,"Kuga",2018,"Manual",23353,"Diesel",150,60.1,2
17368,"Kuga",2017,"Semi-Auto",26861,"Diesel",145,54.3,2
12000,"Fiesta",2018,"Semi-Auto",13378,"Petrol",145,54.3,1
30500,"Mustang",2018,"Manual",5000,"Petrol",145,20.9,5
13731,"Kuga",2015,"Manual",29000,"Diesel",145,54.3,2
20950,"Kuga",2018,"Automatic",22000,"Petrol",145,31,1.5
7690,"Focus",2015,"Manual",46306,"Petrol",20,61.4,1
14450,"Focus",2019,"Automatic",20850,"Petrol",145,50.4,1
19333,"Kuga",2018,"Semi-Auto",13940,"Diesel",145,58.9,1.5
9410,"EcoSport",2017,"Manual",24376,"Petrol",125,53.3,1
9995,"Fiesta",2016,"Manual",28021,"Petrol",0,65.7,1
21500,"Mondeo",2020,"Manual",23,"Diesel",145,62.8,2
9600,"Focus",2017,"Manual",41947,"Diesel",150,74.3,1.5
13995,"Focus",2018,"Manual",12197,"Petrol",145,57.7,1
10997,"Fiesta",2018,"Manual",8389,"Petrol",145,65.7,1
11750,"Focus",2017,"Manual",8556,"Petrol",145,60.1,1
11999,"Focus",2016,"Manual",15002,"Petrol",125,51.4,1.5
16295,"EcoSport",2019,"Semi-Auto",109,"Petrol",145,45.6,1
18950,"Focus",2018,"Manual",7777,"Petrol",145,41.5,2
15370,"Fiesta",2019,"Manual",5001,"Petrol",145,60.1,1
9380,"B-MAX",2016,"Semi-Auto",10287,"Petrol",160,44.1,1.6
9891,"Focus",2013,"Manual",64470,"Petrol",235,39.2,2
10500,"Fiesta",2018,"Manual",36238,"Petrol",145,65.7,1
9850,"Fiesta",2016,"Manual",9855,"Petrol",0,65.7,1
8750,"Fiesta",2017,"Manual",44344,"Petrol",150,65.7,1
9999,"Focus",2015,"Manual",29391,"Diesel",0,74.3,1.5
11998,"Focus",2017,"Manual",14032,"Diesel",150,74.3,1.5
18298,"Focus",2019,"Automatic",2840,"Diesel",145,74.3,1.5
10000,"EcoSport",2016,"Manual",40200,"Petrol",125,52.3,1
13371,"Fiesta",2018,"Manual",5273,"Petrol",145,60.1,1
19490,"Focus",2019,"Manual",500,"Petrol",145,47.9,1
2695,"C-MAX",2007,"Manual",82000,"Petrol",235,39.8,1.8
11885,"Fiesta",2018,"Manual",11542,"Petrol",145,56.5,1
10998,"Fiesta",2016,"Semi-Auto",662,"Petrol",0,57.7,1
10590,"Fiesta",2018,"Manual",11040,"Petrol",145,58.9,1
16000,"Fiesta",2019,"Semi-Auto",2154,"Petrol",145,48.7,1
8498,"Fiesta",2017,"Manual",17292,"Petrol",145,54.3,1.2
8299,"Focus",2016,"Manual",44973,"Diesel",0,83.1,1.5
24500,"Kuga",2019,"Semi-Auto",1875,"Diesel",145,38.7,2
10700,"Fiesta",2016,"Automatic",7117,"Petrol",0,57.7,1
11599,"EcoSport",2017,"Manual",12890,"Petrol",145,52.3,1
22000,"Puma",2019,"Manual",578,"Petrol",145,50.4,1
11599,"Focus",2018,"Manual",19064,"Petrol",145,61.4,1
10950,"Fiesta",2018,"Manual",10307,"Petrol",145,65.7,1
15750,"EcoSport",2019,"Manual",16417,"Petrol",145,51.4,1
12695,"EcoSport",2018,"Manual",19030,"Petrol",145,54.3,1
9980,"EcoSport",2017,"Manual",21893,"Petrol",145,52.3,1
11900,"Focus",2016,"Manual",30898,"Diesel",20,67.3,2
6490,"Focus",2012,"Manual",48000,"Petrol",30,56.5,1
13500,"Kuga",2016,"Manual",32196,"Petrol",160,45.6,1.5
10099,"Focus",2017,"Manual",28099,"Diesel",0,74.3,1.5
18760,"Kuga",2019,"Manual",10237,"Petrol",145,39.2,1.5
16998,"Focus",2019,"Automatic",8703,"Petrol",145,40.9,1.5
15995,"Fiesta",2019,"Manual",10956,"Petrol",145,58.9,1
17500,"Kuga",2019,"Manual",14154,"Diesel",145,38.2,2
6200,"KA",2015,"Manual",18432,"Petrol",30,57.7,1.2
7490,"Fiesta",2015,"Manual",44926,"Petrol",0,65.7,1
9298,"Fiesta",2017,"Manual",25491,"Petrol",0,65.7,1
10795,"Fiesta",2018,"Manual",18086,"Petrol",145,65.7,1
11998,"Fiesta",2017,"Manual",6596,"Petrol",0,65.7,1
10498,"Fiesta",2017,"Manual",19130,"Petrol",150,65.7,1
10250,"Focus",2017,"Manual",19825,"Petrol",150,61.4,1
13995,"Fiesta",2019,"Manual",24022,"Diesel",145,58.9,1.5
9950,"Fiesta",2017,"Manual",19147,"Petrol",0,65.7,1
16997,"Focus",2017,"Manual",17343,"Petrol",200,41.5,2
15387,"Focus",2016,"Manual",20076,"Petrol",200,41.5,2
10291,"Fiesta",2017,"Manual",22437,"Petrol",0,65.7,1
11700,"Focus",2018,"Manual",21568,"Petrol",150,60.1,1
19000,"S-MAX",2017,"Semi-Auto",33620,"Diesel",145,51.4,2
11290,"Focus",2016,"Manual",9928,"Petrol",20,60.1,1
15490,"Focus",2018,"Manual",6900,"Diesel",150,80.7,1.5
13995,"Kuga",2017,"Manual",30000,"Diesel",150,60.1,2
10800,"Fiesta",2018,"Manual",29783,"Petrol",145,56.5,1
13998,"EcoSport",2019,"Manual",13194,"Petrol",145,54.3,1
15995,"Focus",2019,"Manual",12563,"Petrol",145,58.9,1
12750,"Fiesta",2018,"Manual",7026,"Petrol",145,65.7,1
19980,"Focus",2019,"Manual",6966,"Petrol",145,51.4,1.5
16950,"Kuga",2018,"Manual",17027,"Diesel",145,54.3,1.5
16795,"Mondeo",2017,"Automatic",18073,"Petrol",145,38.2,2
6645,"Focus",2015,"Manual",72000,"Diesel",0,74.3,1.5
9000,"Fiesta",2016,"Manual",40789,"Petrol",20,62.8,1
13998,"Focus",2018,"Manual",9328,"Petrol",145,58.9,1
18000,"Fiesta",2019,"Manual",4895,"Petrol",145,40.3,1.5
16500,"Kuga",2018,"Semi-Auto",33184,"Diesel",145,54.3,2
15995,"Focus",2019,"Manual",5452,"Petrol",145,58.9,1
8790,"Fiesta",2017,"Manual",19047,"Petrol",0,65.7,1
12499,"Focus",2018,"Manual",18053,"Petrol",145,57.7,1
8498,"Focus",2015,"Manual",47219,"Diesel",0,74.3,1.5
11880,"Ka+",2019,"Manual",254,"Petrol",145,47.9,1.2
18500,"Galaxy",2017,"Automatic",19921,"Diesel",145,52.3,2
9495,"Fiesta",2018,"Manual",17300,"Petrol",145,64.2,1.1
15799,"EcoSport",2019,"Manual",1525,"Petrol",145,51.4,1
4795,"Fiesta",2010,"Manual",54869,"Petrol",150,48.7,1.6
9999,"Fiesta",2017,"Manual",30060,"Petrol",145,65.7,1
17700,"Fiesta",2018,"Manual",7945,"Petrol",150,40.3,1.5
18750,"Kuga",2019,"Manual",10800,"Diesel",145,54.3,1.5
11199,"Focus",2017,"Manual",22625,"Diesel",0,74.3,1.5
10495,"EcoSport",2017,"Manual",33836,"Petrol",145,52.3,1
16500,"Focus",2019,"Manual",13500,"Diesel",145,62.8,1.5
11998,"Focus",2017,"Manual",25950,"Diesel",0,74.3,1.5
28000,"Mustang",2017,"Semi-Auto",8470,"Petrol",570,23.5,5
7561,"Mondeo",2015,"Manual",98438,"Diesel",30,64.2,2
10795,"EcoSport",2017,"Manual",13383,"Petrol",145,52.3,1
13300,"EcoSport",2018,"Manual",23144,"Petrol",150,54.3,1
10980,"Fiesta",2017,"Manual",18982,"Petrol",150,65.7,1
11000,"Focus",2017,"Manual",27980,"Diesel",145,74.3,1.5
14999,"Focus",2016,"Manual",32990,"Diesel",20,67.3,2
21000,"Mondeo",2020,"Manual",25,"Diesel",145,65.7,2
13500,"Kuga",2017,"Manual",47922,"Diesel",30,64.2,1.5
9130,"Fiesta",2017,"Manual",19315,"Petrol",0,65.7,1
10198,"Fiesta",2018,"Manual",17623,"Petrol",145,64.2,1.1
15998,"Mondeo",2018,"Automatic",23872,"Petrol",145,43.5,1.5
15998,"Kuga",2017,"Semi-Auto",46886,"Diesel",150,54.3,2
11275,"Mondeo",2015,"Manual",32508,"Diesel",20,68.9,2
17989,"Focus",2018,"Manual",19653,"Petrol",145,41.5,2
7150,"Fiesta",2016,"Manual",59607,"Diesel",0,88.3,1.5
15250,"Fiesta",2019,"Semi-Auto",15695,"Petrol",150,48.7,1
9100,"Fiesta",2016,"Manual",17598,"Petrol",125,54.3,1.2
7295,"B-MAX",2015,"Manual",40981,"Petrol",30,55.4,1
9998,"EcoSport",2016,"Manual",4027,"Diesel",30,64.2,1.5
7999,"Fiesta",2016,"Manual",31348,"Petrol",125,54.3,1.2
12798,"Focus",2017,"Manual",22153,"Diesel",145,74.3,1.5
15490,"Focus",2017,"Manual",17988,"Petrol",145,41.5,2
10990,"Fiesta",2018,"Manual",13474,"Petrol",145,65.7,1
11057,"Fiesta",2016,"Manual",14644,"Diesel",0,78.5,1.5
19998,"Focus",2020,"Manual",4000,"Diesel",145,74.3,1.5
8299,"Fiesta",2014,"Manual",22896,"Petrol",0,65.7,1
16598,"Kuga",2017,"Automatic",10117,"Petrol",235,38.2,1.5
6350,"B-MAX",2014,"Manual",43550,"Diesel",20,68.9,1.5
9200,"Focus",2017,"Manual",46249,"Petrol",145,61.4,1
5998,"Fiesta",2015,"Manual",54000,"Diesel",0,76.4,1.5
12489,"Mondeo",2018,"Manual",30050,"Petrol",145,48.7,1.5
12750,"Fiesta",2017,"Semi-Auto",12687,"Petrol",145,54.3,1
9998,"Focus",2017,"Manual",13861,"Petrol",145,60.1,1
12298,"Fiesta",2017,"Manual",9360,"Petrol",0,65.7,1
9999,"Focus",2017,"Manual",47311,"Diesel",0,74.3,1.5
10150,"Focus",2017,"Manual",29301,"Diesel",0,74.3,1.5
11999,"Fiesta",2017,"Manual",13985,"Petrol",145,65.7,1
6490,"KA",2016,"Manual",18000,"Petrol",30,57.7,1.2
9020,"Fiesta",2017,"Manual",29535,"Petrol",0,65.7,1
8439,"Fiesta",2016,"Manual",19764,"Petrol",0,65.7,1
11298,"Fiesta",2017,"Manual",11806,"Petrol",0,65.7,1
15750,"Kuga",2017,"Manual",21878,"Diesel",145,54.3,2
9995,"Fiesta",2017,"Manual",30436,"Petrol",145,62.8,1
13998,"Fiesta",2019,"Manual",13702,"Petrol",145,58.9,1
10498,"Fiesta",2017,"Manual",22788,"Petrol",145,65.7,1
11998,"Focus",2017,"Manual",20758,"Diesel",0,74.3,1.5
15890,"Focus",2019,"Manual",12049,"Petrol",145,58.9,1
10990,"Fiesta",2018,"Manual",19242,"Petrol",145,65.7,1
25400,"Focus",2019,"Manual",6074,"Diesel",145,50.4,2
28000,"Galaxy",2019,"Semi-Auto",14872,"Diesel",145,46.3,2
3690,"Fiesta",2012,"Manual",95299,"Diesel",0,68.9,1.6
9455,"Focus",2016,"Manual",18194,"Petrol",20,60.1,1
10995,"Fiesta",2017,"Manual",12792,"Petrol",150,65.7,1
15495,"Kuga",2017,"Automatic",18676,"Petrol",235,38.2,1.5
11000,"Fiesta",2018,"Manual",7724,"Petrol",145,65.7,1
10999,"Fiesta",2018,"Manual",8968,"Petrol",145,55.4,1.1
7191,"Focus",2015,"Manual",63780,"Diesel",20,67.3,1.6
8240,"Fiesta",2017,"Manual",12253,"Petrol",150,64.2,1.1
9389,"EcoSport",2016,"Manual",24607,"Petrol",125,52.3,1
10250,"Focus",2016,"Manual",30086,"Diesel",0,74.3,1.5
19999,"Tourneo Custom",2019,"Manual",3710,"Diesel",150,35.3,2
8000,"Fiesta",2017,"Manual",16756,"Petrol",125,54.3,1.2
15110,"Kuga",2017,"Automatic",4674,"Petrol",235,38.2,1.5
11489,"Fiesta",2019,"Manual",7199,"Petrol",150,58.9,1
7500,"C-MAX",2015,"Manual",37946,"Diesel",20,68.9,1.5
18000,"Focus",2019,"Automatic",20496,"Diesel",145,74.3,1.5
8966,"Fiesta",2016,"Manual",12123,"Petrol",0,65.7,1
10057,"Focus",2017,"Manual",15019,"Petrol",145,61.4,1
7300,"Fiesta",2016,"Manual",62206,"Petrol",0,65.7,1
11800,"Fiesta",2018,"Manual",17309,"Petrol",145,61.4,1
8795,"Fiesta",2017,"Manual",8719,"Petrol",125,54.3,1.2
10498,"Focus",2017,"Manual",26029,"Diesel",0,74.3,1.5
24999,"Edge",2018,"Semi-Auto",27215,"Diesel",150,47.9,2
11000,"Fiesta",2017,"Manual",19698,"Petrol",150,65.7,1
28939,"Focus",2020,"Manual",601,"Petrol",145,34.5,2.3
12444,"Grand C-MAX",2017,"Manual",17242,"Diesel",30,64.2,1.5
7997,"Ka+",2017,"Manual",10094,"Petrol",145,57.7,1.2
11498,"Kuga",2015,"Semi-Auto",44123,"Diesel",145,52.3,2
5798,"Fiesta",2013,"Manual",33850,"Petrol",30,54.3,1.2
17500,"EcoSport",2019,"Automatic",1001,"Petrol",145,45.6,1
7790,"Focus",2015,"Manual",48503,"Diesel",20,67.3,1.6
8498,"Fiesta",2017,"Manual",28637,"Diesel",0,78.5,1.5
7000,"Fiesta",2013,"Manual",35987,"Petrol",30,54.3,1.2
11250,"Fiesta",2018,"Manual",12997,"Petrol",145,58.9,1
14000,"EcoSport",2018,"Manual",4989,"Petrol",150,54.3,1
13461,"Kuga",2017,"Manual",25267,"Diesel",145,64.2,1.5
12491,"Kuga",2016,"Semi-Auto",53499,"Diesel",145,52.3,2
7990,"Fiesta",2017,"Manual",33699,"Petrol",150,64.2,1.1
13695,"Focus",2018,"Manual",16513,"Petrol",145,57.7,1
15530,"Focus",2019,"Manual",3061,"Petrol",145,60.1,1
9995,"Fiesta",2017,"Manual",35552,"Petrol",150,65.7,1
14699,"Kuga",2015,"Automatic",18537,"Petrol",235,38.2,1.5
10445,"Fiesta",2017,"Manual",10000,"Petrol",145,65.7,1
7250,"Fiesta",2016,"Manual",26133,"Petrol",0,65.7,1
5495,"Fiesta",2013,"Manual",40900,"Petrol",30,54.3,1.2
15000,"Fiesta",2018,"Manual",22104,"Petrol",150,65.7,1
13995,"Kuga",2017,"Manual",55121,"Diesel",145,54.3,2
8599,"C-MAX",2016,"Manual",22517,"Diesel",20,68.9,1.5
13999,"Grand C-MAX",2018,"Manual",12135,"Petrol",145,47.1,1
9989,"Fiesta",2018,"Manual",22922,"Petrol",150,65.7,1
8995,"Fiesta",2017,"Manual",23851,"Petrol",125,54.3,1.2
3895,"Fiesta",2009,"Manual",61171,"Petrol",145,49.6,1.2
11979,"Fiesta",2018,"Manual",33000,"Petrol",145,60.1,1
6465,"Fiesta",2013,"Manual",43500,"Diesel",0,76.4,1.5
10495,"Fiesta",2018,"Manual",21092,"Petrol",150,58.9,1
10450,"EcoSport",2017,"Manual",12510,"Petrol",145,53.3,1
7890,"C-MAX",2014,"Automatic",37822,"Diesel",160,50.4,2
10330,"EcoSport",2017,"Manual",18653,"Diesel",30,64.2,1.5
10998,"Focus",2017,"Manual",28001,"Petrol",145,60.1,1
17940,"Focus",2019,"Manual",3546,"Petrol",145,49.6,1
6000,"B-MAX",2012,"Manual",63750,"Petrol",30,55.4,1
5995,"Focus",2014,"Manual",65000,"Petrol",20,58.9,1
8800,"Fiesta",2017,"Manual",20221,"Petrol",0,65.7,1
9350,"Focus",2017,"Manual",28880,"Petrol",20,60.1,1
27995,"Tourneo Custom",2018,"Manual",11415,"Diesel",145,30.1,2
7372,"Fiesta",2013,"Manual",34062,"Petrol",0,65.7,1
12395,"Focus",2018,"Manual",18280,"Petrol",145,57.7,1
12452,"Focus",2017,"Manual",18729,"Petrol",145,50.4,1.5
6750,"Fiesta",2015,"Manual",11900,"Petrol",125,54.3,1.2
17401,"Kuga",2018,"Semi-Auto",23995,"Diesel",145,47.9,2
18200,"Galaxy",2017,"Semi-Auto",46761,"Diesel",145,52.3,2
11400,"Fiesta",2018,"Manual",9145,"Petrol",145,65.7,1
9000,"Fiesta",2017,"Manual",18734,"Petrol",145,54.3,1.2
10250,"Focus",2017,"Manual",24659,"Diesel",0,74.3,1.5
17520,"Focus",2019,"Manual",1981,"Petrol",145,60.1,1
18100,"EcoSport",2019,"Manual",4402,"Diesel",145,64.2,1.5
13100,"Fiesta",2018,"Manual",3874,"Petrol",145,65.7,1
32000,"Edge",2019,"Automatic",12607,"Diesel",145,37.2,2
11000,"Fiesta",2018,"Manual",15000,"Petrol",145,65.7,1
9500,"C-MAX",2015,"Manual",48885,"Petrol",30,55.4,1
16750,"Grand C-MAX",2019,"Manual",15097,"Diesel",145,56.5,1.5
21991,"Puma",2020,"Manual",1211,"Petrol",145,49.6,1
10698,"Fiesta",2016,"Manual",22141,"Diesel",0,78.5,1.5
11000,"Fiesta",2018,"Manual",10177,"Petrol",150,65.7,1
9895,"EcoSport",2016,"Semi-Auto",29985,"Petrol",160,44.8,1.5
13999,"Kuga",2017,"Manual",25594,"Diesel",145,64.2,1.5
7700,"Focus",2016,"Manual",64918,"Diesel",0,74.3,1.5
15450,"S-MAX",2017,"Manual",39065,"Diesel",125,56.5,2
16999,"Kuga",2018,"Manual",8000,"Diesel",145,60.1,2
13299,"Focus",2018,"Manual",16257,"Diesel",145,74.3,1.5
11500,"Focus",2016,"Manual",6071,"Diesel",0,74.3,1.5
8000,"Fiesta",2015,"Manual",16000,"Petrol",0,65.7,1
14000,"Fiesta",2019,"Manual",886,"Petrol",145,48.7,1.1
12490,"Kuga",2016,"Manual",28989,"Diesel",125,60.1,2
8999,"Fiesta",2015,"Manual",9467,"Petrol",0,65.7,1
14498,"Focus",2016,"Manual",35074,"Diesel",20,67.3,2
13998,"Focus",2018,"Semi-Auto",10826,"Petrol",150,51.4,1
13490,"Focus",2018,"Manual",13760,"Petrol",145,58.9,1
17999,"Galaxy",2017,"Manual",35495,"Diesel",125,56.5,2
7550,"Fiesta",2016,"Manual",45000,"Diesel",0,78.5,1.5
13540,"EcoSport",2018,"Manual",12764,"Petrol",145,54.3,1
11000,"C-MAX",2017,"Manual",12312,"Diesel",20,68.9,1.5
10995,"Galaxy",2015,"Semi-Auto",42384,"Diesel",160,47.1,2
7698,"Focus",2015,"Manual",43361,"Petrol",20,60.1,1
14998,"Fiesta",2019,"Manual",5721,"Petrol",145,60.1,1
9789,"Fiesta",2017,"Semi-Auto",21899,"Petrol",0,57.7,1
10995,"Fiesta",2017,"Manual",21473,"Petrol",145,65.7,1
